price,bathrooms,grade,sqft_above,sqft_living15,zipcode,zip_encoder,grade2,zip_encoder2
861000.0,2.0,8,1270,1660,98105,64,64,4096
850000.0,3.5,9,2060,2590,98008,53,81,2809
246000.0,2.5,8,1290,1880,98023,6,64,36
380000.0,1.0,6,700,1190,98125,33,36,1089
813000.0,2.5,10,3430,3110,98052,52,100,2704
990000.0,2.5,10,3140,2750,98004,69,100,4761
650000.0,2.5,7,1740,1590,98117,41,49,1681
273000.0,3.0,7,1990,1910,98023,6,49,36
398000.0,2.5,7,2050,1920,98019,28,49,784
200000.0,1.0,6,930,1630,98168,2,36,4
839000.0,1.0,7,1230,2100,98004,69,49,4761
502000.0,2.5,7,1250,1550,98074,57,49,3249
305000.0,2.25,7,1360,1660,98023,6,49,36
574950.0,3.25,8,3160,2130,98027,47,64,2209
311000.0,1.0,7,1120,1350,98125,33,49,1089
1650000.0,2.25,7,1620,2570,98074,57,49,3249
387000.0,1.0,7,1230,1270,98056,24,49,576
375000.0,1.5,7,1190,2150,98166,32,49,1024
175000.0,1.0,6,740,1160,98022,15,36,225
248000.0,2.5,7,1770,1790,98038,21,49,441
336750.0,2.25,8,1350,1720,98146,20,64,400
685000.0,2.5,9,2770,2940,98077,56,81,3136
645000.0,2.75,9,2330,2620,98029,46,81,2116
279000.0,2.5,7,1660,2240,98038,21,49,441
479000.0,2.5,8,1730,1280,98118,23,64,529
466000.0,2.25,7,1280,2020,98155,26,49,676
361500.0,2.75,7,2190,1950,98038,21,49,441
404000.0,1.75,7,1720,1720,98056,24,49,576
319000.0,3.25,8,2360,1860,98058,18,64,324
320000.0,1.5,6,1490,1720,98059,36,36,1296
1311000.0,3.75,9,2610,1940,98103,44,81,1936
1000000.0,2.75,9,1670,2840,98006,63,81,3969
660000.0,2.5,8,2290,2290,98006,63,64,3969
546000.0,3.0,8,1790,1770,98122,51,64,2601
300000.0,1.75,6,1190,1530,98108,19,36,361
500000.0,1.5,7,1760,2200,98052,52,49,2704
381500.0,2.5,8,2430,2430,98042,14,64,196
990000.0,2.25,9,2630,3140,98040,68,81,4624
278226.0,2.5,8,2390,2390,98038,21,64,441
340000.0,1.75,7,1220,1270,98103,44,49,1936
305000.0,2.5,8,1520,2210,98023,6,64,36
760000.0,2.5,8,1700,2540,98146,20,64,400
195000.0,1.5,7,2170,1500,98148,5,49,25
564000.0,1.75,7,1260,2000,98115,50,49,2500
539500.0,2.25,8,1660,2590,98034,37,64,1369
299980.0,1.5,6,790,1130,98178,13,36,169
290000.0,2.5,7,1850,1750,98042,14,49,196
257000.0,1.0,6,770,1010,98155,26,36,676
518500.0,3.0,8,1420,2020,98125,33,64,1089
657000.0,2.75,9,1810,1980,98074,57,81,3249
590000.0,2.25,7,2680,1940,98045,29,49,841
526000.0,1.75,7,1110,1950,98125,33,49,1089
254500.0,1.0,6,1150,1100,98178,13,36,169
575000.0,1.0,7,980,1620,98105,64,49,4096
464550.0,1.5,7,1690,1570,98033,60,49,3600
409950.0,1.75,7,1320,1840,98052,52,49,2704
100000.0,1.0,6,910,1326,98001,4,36,16
365000.0,1.5,7,820,1130,98144,45,49,2025
208000.0,1.0,6,1300,1250,98002,1,36,1
497950.0,2.5,7,1550,1540,98118,23,49,529
405000.0,3.5,9,3006,2140,98092,17,81,289
568000.0,2.5,9,2740,2710,98058,18,81,324
334000.0,1.0,6,890,1090,98118,23,36,529
235000.0,2.0,6,1090,1100,98168,2,36,4
295000.0,1.0,7,1170,1340,98045,29,49,841
610000.0,3.0,8,2600,1810,98028,31,64,961
453500.0,1.75,7,1300,1930,98146,20,49,400
1220000.0,3.75,8,2200,2310,98109,65,64,4225
175000.0,1.0,7,1410,1540,98055,12,49,144
335000.0,1.0,7,1410,1540,98055,12,49,144
275000.0,1.5,7,1010,1850,98166,32,49,1024
400000.0,1.0,6,860,980,98117,41,36,1681
915000.0,2.75,8,1740,1770,98116,49,64,2401
619850.0,2.5,8,1500,2270,98006,63,64,3969
225900.0,1.0,7,1010,1290,98003,8,49,64
525000.0,1.5,7,960,1550,98199,59,49,3481
215000.0,2.25,7,1900,2040,98031,10,49,100
802000.0,2.5,9,2580,2580,98052,52,81,2704
330000.0,2.5,9,2340,2250,98042,14,81,196
549800.0,2.25,7,1580,2270,98005,61,49,3721
195500.0,1.0,6,1230,1168,98002,1,36,1
338000.0,2.5,7,1590,1790,98055,12,49,144
3200000.0,3.25,12,3500,4913,98075,58,144,3364
480000.0,2.25,7,1770,1780,98034,37,49,1369
383000.0,2.5,7,1200,1840,98155,26,49,676
257000.0,1.75,7,1430,1220,98031,10,49,100
335000.0,2.75,8,2190,2430,98092,17,64,289
422000.0,2.5,8,2310,1800,98166,32,64,1024
560000.0,1.75,7,1400,2050,98033,60,49,3600
680000.0,2.75,10,3620,3310,98058,18,100,324
320000.0,1.0,7,1210,1210,98155,26,49,676
665000.0,2.5,10,2330,3320,98074,57,100,3249
751000.0,2.5,9,2840,2840,98075,58,81,3364
320000.0,2.75,7,1310,1310,98188,7,49,49
290000.0,1.75,7,1820,1880,98155,26,49,676
250000.0,2.0,7,1470,1390,98198,11,49,121
423000.0,1.75,7,1100,1340,98056,24,49,576
601002.0,2.5,8,1050,1990,98052,52,64,2704
352900.0,1.5,7,1240,1220,98144,45,49,2025
509950.0,2.5,9,2210,2000,98014,30,81,900
360000.0,1.75,8,1340,1340,98133,22,64,484
1075000.0,2.75,8,1780,2840,98040,68,64,4624
349950.0,2.5,7,2390,2180,98038,21,49,441
395000.0,2.5,9,2250,2480,98058,18,81,324
273500.0,1.5,8,1540,1920,98032,3,64,9
700000.0,1.75,8,1670,1710,98199,59,64,3481
699000.0,2.5,9,2370,2380,98033,60,81,3600
537000.0,2.25,8,1620,2500,98072,40,64,1600
405000.0,1.5,6,1240,1390,98024,43,36,1849
269500.0,1.0,7,800,806,98103,44,49,1936
260000.0,2.5,7,1300,1790,98198,11,49,121
266750.0,2.25,7,1650,1420,98198,11,49,121
1800000.0,3.75,8,4320,1920,98155,26,64,676
779000.0,2.25,8,1830,2130,98115,50,64,2500
500000.0,2.5,9,1870,2710,98014,30,81,900
365000.0,1.75,7,3080,1980,98168,2,49,4
724000.0,1.0,7,1560,2620,98117,41,49,1681
890000.0,2.75,11,3220,3670,98077,56,121,3136
431000.0,2.5,7,1250,1680,98144,45,49,2025
242000.0,1.0,6,960,1020,98032,3,36,9
415000.0,2.5,7,2670,2290,98148,5,49,25
727160.0,3.75,8,2310,1360,98117,41,64,1681
1110000.0,3.25,9,2010,2630,98006,63,81,3969
265000.0,1.75,8,1090,1160,98198,11,64,121
519000.0,1.75,7,1080,1230,98117,41,49,1681
262000.0,1.5,7,1840,1390,98198,11,49,121
1190000.0,2.5,10,3160,3490,98040,68,100,4624
295000.0,1.75,7,1170,1520,98038,21,49,441
615000.0,1.75,7,1480,2570,98072,40,49,1600
1100000.0,2.75,8,1710,3080,98116,49,64,2401
575000.0,2.5,8,2630,2130,98029,46,64,2116
388000.0,1.75,7,1350,1520,98103,44,49,1936
750500.0,2.5,8,1530,2070,98033,60,64,3600
527500.0,1.75,8,1760,2830,98027,47,64,2209
503000.0,2.0,8,1980,3170,98038,21,64,441
1047000.0,3.5,10,2560,1910,98112,67,100,4489
325000.0,1.0,7,800,1010,98126,27,49,729
402000.0,1.75,7,1580,1500,98125,33,49,1089
370000.0,1.5,6,1060,1320,98133,22,36,484
329950.0,1.0,7,1150,1750,98166,32,49,1024
135000.0,1.0,5,600,1090,98168,2,25,4
482500.0,3.0,7,1110,1630,98125,33,49,1089
259000.0,1.5,7,1260,1300,98188,7,49,49
210000.0,2.25,7,1470,2050,98023,6,49,36
459000.0,2.75,9,2790,2900,98058,18,81,324
375000.0,1.75,7,1800,2460,98042,14,49,196
295000.0,2.25,7,900,1380,98146,20,49,400
910000.0,2.0,8,1350,1700,98115,50,64,2500
470000.0,1.0,7,1740,1810,98024,43,49,1849
565000.0,2.0,7,2070,1600,98146,20,49,400
339950.0,2.25,8,2170,1880,98148,5,64,25
547000.0,3.0,7,1160,2300,98072,40,49,1600
125000.0,1.0,5,810,1040,98146,20,25,400
2300000.0,4.75,11,3390,3970,98119,62,121,3844
348000.0,2.5,8,1620,1960,98198,11,64,121
175000.0,1.0,7,1460,1310,98030,9,49,81
439950.0,2.5,8,1770,1770,98116,49,64,2401
230000.0,1.0,6,1120,1010,98070,34,36,1156
207000.0,2.5,7,1520,1460,98108,19,49,361
320000.0,2.5,8,1510,1610,98042,14,64,196
1089000.0,3.25,10,3440,3470,98072,40,100,1600
510000.0,1.5,7,1320,1720,98033,60,49,3600
730000.0,1.0,7,1670,2160,98199,59,49,3481
750000.0,3.75,8,1940,2000,98177,54,64,2916
237000.0,1.5,7,960,1640,98198,11,49,121
560000.0,2.5,9,3440,2710,98038,21,81,441
745000.0,2.75,8,1890,2500,98052,52,64,2704
1825000.0,3.75,11,4440,4040,98004,69,121,4761
180000.0,2.25,7,1990,1220,98198,11,49,121
309950.0,2.25,7,1990,1220,98198,11,49,121
715000.0,1.0,7,1410,1560,98118,23,49,529
620000.0,2.25,7,1350,1830,98103,44,49,1936
330000.0,2.5,7,1990,1680,98198,11,49,121
525000.0,1.75,7,1210,1640,98125,33,49,1089
611000.0,2.5,9,2040,2510,98027,47,81,2209
294000.0,2.5,8,1490,2210,98092,17,64,289
463000.0,1.75,7,1480,2030,98034,37,49,1369
320900.0,2.0,8,1770,2560,98031,10,64,100
369950.0,2.5,7,2050,2480,98059,36,49,1296
565000.0,2.75,9,3130,2720,98030,9,81,81
589500.0,1.5,8,2270,1710,98108,19,64,361
400000.0,1.75,7,1810,1570,98155,26,49,676
458000.0,2.25,8,1450,2170,98052,52,64,2704
436000.0,2.5,7,2495,2490,98019,28,49,784
310000.0,2.0,6,1290,1960,98118,23,36,529
398000.0,2.5,9,3004,2665,98030,9,81,81
625000.0,2.25,8,1390,2110,98033,60,64,3600
1005000.0,3.25,12,4050,4770,98006,63,144,3969
435000.0,1.0,6,740,1090,98126,27,36,729
250000.0,2.25,7,1300,1900,98003,8,49,64
430000.0,1.5,7,1450,1440,98133,22,49,484
790000.0,3.5,9,2250,1600,98136,39,81,1521
1681000.0,5.25,9,3930,2880,98040,68,81,4624
250000.0,2.75,7,1130,1830,98106,16,49,256
1120000.0,1.5,8,2340,2460,98136,39,64,1521
383900.0,1.5,7,1050,1810,98133,22,49,484
330000.0,2.5,8,2210,2200,98042,14,64,196
624000.0,2.5,7,1910,2510,98072,40,49,1600
383000.0,2.0,8,1140,1780,98116,49,64,2401
687000.0,3.25,9,4400,2280,98022,15,81,225
558000.0,3.25,9,2460,2900,98056,24,81,576
275000.0,2.0,7,1380,1620,98118,23,49,529
687500.0,2.75,7,2020,1840,98033,60,49,3600
275000.0,2.5,7,1870,1970,98023,6,49,36
700000.0,3.5,8,3030,2340,98146,20,64,400
342500.0,1.75,7,1210,1840,98034,37,49,1369
483500.0,2.5,8,2740,2080,98077,56,64,3136
190000.0,1.75,6,1350,1440,98118,23,36,529
300000.0,1.75,6,1350,1440,98118,23,36,529
540000.0,2.0,8,1000,1660,98115,50,64,2500
140000.0,1.75,7,1270,1270,98042,14,49,196
275000.0,1.75,7,1560,2000,98055,12,49,144
370000.0,2.75,7,2120,1180,98056,24,49,576
227000.0,1.0,7,1040,1950,98133,22,49,484
312000.0,1.0,7,1010,1369,98058,18,49,324
260000.0,1.0,6,1410,1430,98118,23,36,529
797000.0,2.5,9,1370,1630,98109,65,81,4225
640000.0,2.0,6,2720,2330,98019,28,36,784
605000.0,1.75,7,2080,2510,98053,55,49,3025
329950.0,2.25,7,1350,1620,98031,10,49,100
180000.0,1.0,5,960,1940,98014,30,25,900
220000.0,2.25,7,1160,1720,98003,8,49,64
723000.0,2.25,8,1630,2430,98116,49,64,2401
375000.0,1.75,7,1070,1490,98125,33,49,1089
388000.0,1.75,7,1760,1760,98146,20,49,400
249950.0,2.0,6,1730,1550,98178,13,36,169
390000.0,1.75,7,1190,1870,98133,22,49,484
705000.0,1.75,8,1690,2300,98040,68,64,4624
590000.0,2.5,8,3220,1600,98008,53,64,2809
292000.0,1.75,7,1370,1850,98166,32,49,1024
506000.0,2.5,8,2100,1330,98092,17,64,289
907500.0,2.5,9,2770,2670,98007,48,81,2304
2271150.0,3.25,9,4040,3000,98039,70,81,4900
319500.0,2.75,7,1420,1430,98108,19,49,361
265000.0,1.75,6,980,1600,98118,23,36,529
237000.0,1.0,7,1130,1320,98188,7,49,49
235000.0,1.0,6,1500,1520,98168,2,36,4
740000.0,2.25,8,1810,2840,98199,59,64,3481
359000.0,1.5,7,1080,940,98133,22,49,484
334950.0,2.5,7,2230,1910,98038,21,49,441
259950.0,1.0,6,790,1420,98125,33,36,1089
253000.0,2.5,7,2230,2800,98042,14,49,196
561000.0,2.25,8,1710,1730,98029,46,64,2116
455000.0,1.5,7,1260,1640,98115,50,49,2500
675000.0,2.5,8,920,2690,98005,61,64,3721
267000.0,1.5,7,1090,1260,98058,18,49,324
368000.0,2.5,9,2689,2665,98030,9,81,81
599995.0,1.0,7,1620,1420,98103,44,49,1936
342500.0,1.0,7,940,1660,98034,37,49,1369
252000.0,1.75,8,1940,2405,98023,6,64,36
247200.0,1.0,7,1590,1560,98092,17,49,289
910000.0,3.5,9,2080,2060,98199,59,81,3481
419950.0,1.75,8,1870,1870,98072,40,64,1600
160000.0,1.0,6,880,990,98023,6,36,36
799950.0,3.5,9,3030,2910,98052,52,81,2704
400000.0,2.25,7,2140,2000,98019,28,49,784
210000.0,2.0,6,1430,1940,98198,11,36,121
475000.0,2.0,6,1430,1940,98198,11,36,121
355900.0,2.5,7,2090,2040,98038,21,49,441
420000.0,2.25,7,1760,2300,98028,31,49,961
710000.0,2.5,9,1700,2430,98005,61,81,3721
518000.0,1.75,7,1880,2210,98075,58,49,3364
375000.0,1.0,6,1200,1200,98117,41,36,1681
185000.0,1.5,6,1010,1270,98148,5,36,25
402000.0,2.5,7,1520,1640,98052,52,49,2704
585000.0,1.75,7,2170,2840,98042,14,49,196
500000.0,2.0,7,1980,1550,98107,42,49,1764
1715000.0,2.5,10,2670,3190,98112,67,100,4489
1680000.0,3.5,11,3520,3020,98155,26,121,676
570000.0,2.0,8,760,1480,98112,67,64,4489
680000.0,2.75,7,1390,1540,98112,67,49,4489
345000.0,2.25,7,1690,1390,98045,29,49,841
355000.0,2.5,7,2150,2220,98038,21,49,441
390000.0,1.5,7,1180,1510,98007,48,49,2304
128000.0,1.0,7,1400,1280,98023,6,49,36
448500.0,1.75,7,1300,1300,98136,39,49,1521
346000.0,1.75,6,1590,1800,98155,26,36,676
779000.0,1.75,8,1330,2630,98199,59,64,3481
335000.0,1.75,7,1510,1520,98028,31,49,961
1850000.0,3.25,9,1830,3100,98122,51,81,2601
799990.0,2.5,10,2850,3020,98053,55,100,3025
1075000.0,2.5,11,2830,2830,98011,35,121,1225
371000.0,1.5,8,1110,1420,98107,42,64,1764
620000.0,2.5,7,1900,1990,98033,60,49,3600
343000.0,1.75,7,1340,1800,98146,20,49,400
265000.0,1.0,6,1010,1510,98059,36,36,1296
1000000.0,2.5,11,4670,3810,98074,57,121,3249
825000.0,2.5,8,1870,3400,98177,54,64,2916
889000.0,3.5,10,4070,4080,98075,58,100,3364
305000.0,2.25,8,1100,1830,98030,9,64,81
407000.0,2.5,8,1700,1700,98052,52,64,2704
613000.0,2.5,7,1340,2090,98008,53,49,2809
1637500.0,3.5,12,4660,3140,98166,32,144,1024
645000.0,3.75,7,1550,1780,98103,44,49,1936
1160000.0,3.5,10,3360,2800,98006,63,100,3969
610000.0,2.25,8,2320,2875,98053,55,64,3025
450000.0,2.5,10,2730,2980,98023,6,100,36
300000.0,2.0,6,720,1080,98106,16,36,256
1120000.0,2.75,9,2250,3290,98028,31,81,961
418200.0,2.5,9,2260,3110,98022,15,81,225
250000.0,2.5,7,1650,1490,98055,12,49,144
619000.0,2.5,9,2560,3000,98077,56,81,3136
500000.0,3.0,7,3720,2020,98059,36,49,1296
465000.0,2.5,8,2590,2320,98038,21,64,441
322000.0,1.0,7,1750,1550,98058,18,49,324
276900.0,2.5,7,1620,1550,98038,21,49,441
660000.0,2.25,7,1300,1950,98033,60,49,3600
480000.0,2.5,9,2450,2440,98058,18,81,324
925000.0,1.75,7,1070,1940,98004,69,49,4761
825000.0,3.0,9,2960,2280,98008,53,81,2809
326000.0,1.0,6,780,1070,98155,26,36,676
205000.0,1.0,7,1300,2140,98003,8,49,64
150000.0,1.0,4,850,1550,98023,6,16,36
593567.0,2.5,9,1770,2120,98052,52,81,2704
440000.0,2.5,8,2060,2140,98072,40,64,1600
751000.0,2.5,10,3090,2980,98075,58,100,3364
295000.0,1.75,6,1050,1320,98055,12,36,144
422500.0,2.0,7,1300,1300,98103,44,49,1936
480000.0,1.0,7,1160,1750,98008,53,49,2809
890900.0,2.5,9,3420,3350,98027,47,81,2209
672500.0,2.75,9,2620,2590,98075,58,81,3364
605000.0,1.5,7,1080,1690,98103,44,49,1936
1675000.0,3.25,9,2490,3390,98004,69,81,4761
565000.0,2.5,9,2330,2460,98074,57,81,3249
725000.0,1.75,8,1720,2220,98027,47,64,2209
640000.0,3.0,8,1560,1530,98103,44,64,1936
253750.0,1.0,6,1380,1430,98030,9,36,81
799950.0,2.75,9,1760,2420,98166,32,81,1024
595000.0,1.5,7,1350,1930,98004,69,49,4761
850000.0,2.5,9,3180,3110,98040,68,81,4624
366000.0,2.5,8,1790,2480,98019,28,64,784
715000.0,3.0,8,1746,1930,98136,39,64,1521
300000.0,2.5,8,2400,2220,98023,6,64,36
960000.0,3.0,10,3490,2910,98177,54,100,2916
812000.0,2.0,8,1970,1770,98103,44,64,1936
234950.0,1.0,6,1360,1670,98010,25,36,625
656500.0,2.0,7,1460,1700,98115,50,49,2500
255000.0,1.5,7,920,1110,98133,22,49,484
538000.0,2.75,7,1250,2480,98006,63,49,3969
260000.0,2.25,7,1300,1500,98031,10,49,100
546200.0,2.5,9,2678,2780,98028,31,81,961
280500.0,1.0,7,890,1670,98108,19,49,361
295000.0,1.75,7,1050,1560,98106,16,49,256
700000.0,1.75,7,2420,1200,98112,67,49,4489
560000.0,2.0,9,2090,1820,98034,37,81,1369
912000.0,2.75,10,4030,3720,98075,58,100,3364
437000.0,1.75,7,1310,1310,98052,52,49,2704
447000.0,2.5,7,1800,1610,98072,40,49,1600
500000.0,1.0,6,820,1670,98056,24,36,576
508300.0,1.0,7,880,1550,98115,50,49,2500
485000.0,1.5,7,1300,1870,98125,33,49,1089
540000.0,5.75,8,3700,2510,98155,26,64,676
356000.0,2.25,8,2280,1920,98058,18,64,324
525000.0,2.0,7,860,1100,98115,50,49,2500
962800.0,2.75,10,3630,3800,98074,57,100,3249
315000.0,2.5,8,2040,2260,98031,10,64,100
525000.0,2.25,8,1750,1750,98107,42,64,1764
325000.0,2.25,8,1550,1550,98106,16,64,256
965800.0,1.75,8,1500,1900,98004,69,64,4761
550000.0,1.0,7,1440,1010,98116,49,49,2401
182200.0,1.0,6,1130,1800,98168,2,36,4
315000.0,1.0,7,1210,1430,98106,16,49,256
500000.0,1.0,7,960,1330,98107,42,49,1764
480000.0,2.5,7,2160,2460,98065,38,49,1444
1690000.0,1.75,9,1820,3200,98105,64,81,4096
525000.0,3.25,9,2690,2360,98038,21,81,441
407500.0,2.5,7,1900,1800,98133,22,49,484
443000.0,3.0,9,2620,2920,98092,17,81,289
1256500.0,2.5,9,3150,3200,98040,68,81,4624
642000.0,1.0,7,870,1730,98109,65,49,4225
520000.0,1.75,8,1540,1540,98052,52,64,2704
750000.0,2.0,8,1720,2220,98116,49,64,2401
855000.0,1.5,8,1930,2083,98112,67,64,4489
275000.0,1.0,5,1430,1880,98065,38,25,1444
265000.0,2.75,7,1800,1220,98002,1,49,1
894400.0,2.5,10,3100,3340,98053,55,100,3025
546000.0,1.0,6,1200,1740,98027,47,36,2209
699950.0,2.5,8,2390,2170,98053,55,64,3025
435000.0,2.0,7,1270,1620,98034,37,49,1369
259500.0,1.5,7,1300,1420,98031,10,49,100
359950.0,3.25,9,2290,2290,98038,21,81,441
517000.0,1.75,7,1740,1350,98074,57,49,3249
579000.0,1.0,8,1280,2140,98118,23,64,529
525000.0,2.0,7,2420,1570,98052,52,49,2704
320000.0,2.5,7,1500,2000,98031,10,49,100
635000.0,1.75,8,1370,2120,98007,48,64,2304
400000.0,2.5,8,2150,2260,98058,18,64,324
455000.0,1.75,7,1270,1510,98052,52,49,2704
572000.0,1.75,6,1850,2700,98074,57,36,3249
650000.0,1.5,8,1140,1740,98072,40,64,1600
162500.0,1.5,7,1390,1390,98001,4,49,16
400000.0,2.5,8,1150,1280,98052,52,64,2704
268300.0,1.0,7,1190,1960,98028,31,49,961
989000.0,4.5,9,3050,1990,98119,62,81,3844
342000.0,1.75,7,1280,1780,98058,18,49,324
315000.0,2.5,7,3130,3020,98042,14,49,196
485000.0,2.75,7,1320,2190,98034,37,49,1369
277500.0,2.5,8,1750,2260,98023,6,64,36
1295000.0,3.5,11,3790,3410,98053,55,121,3025
385000.0,1.75,6,1800,1530,98027,47,36,2209
426000.0,1.0,7,830,1250,98125,33,49,1089
310000.0,2.0,7,1870,1520,98125,33,49,1089
449000.0,2.0,7,1870,1520,98125,33,49,1089
375000.0,1.0,7,980,1425,98118,23,49,529
1187500.0,2.25,10,1920,2860,98115,50,100,2500
468000.0,2.25,7,1470,1610,98029,46,49,2116
336000.0,1.0,7,1160,2060,98144,45,49,2025
392000.0,2.75,8,1940,1840,98038,21,64,441
412500.0,2.25,7,1100,1580,98034,37,49,1369
545000.0,2.5,8,2755,2820,98019,28,64,784
133000.0,2.0,6,1430,1860,98118,23,36,529
440000.0,2.0,6,1430,1860,98118,23,36,529
294450.0,2.25,7,1300,2090,98155,26,49,676
335000.0,2.5,8,2520,2350,98003,8,64,64
362000.0,1.0,7,1290,1760,98028,31,49,961
322000.0,1.75,6,1400,2240,98019,28,36,784
230500.0,1.0,6,740,850,98166,32,36,1024
380000.0,2.0,7,1710,1550,98108,19,49,361
292000.0,2.75,8,2414,1500,98002,1,64,1
172500.0,1.0,6,1040,1270,98198,11,36,121
784000.0,2.75,8,1970,2200,98199,59,64,3481
525000.0,2.75,7,1700,2530,98033,60,49,3600
600000.0,2.5,8,2320,2590,98027,47,64,2209
435000.0,2.5,9,2530,2370,98038,21,81,441
359900.0,2.75,7,2790,1480,98056,24,49,576
700000.0,1.75,7,1150,1600,98178,13,49,169
280000.0,2.0,7,720,1130,98126,27,49,729
655000.0,2.5,9,3110,3080,98059,36,81,1296
2480000.0,5.0,12,3090,5220,98006,63,144,3969
499950.0,2.5,9,2580,1660,98023,6,81,36
540000.0,2.5,8,1160,1440,98122,51,64,2601
970000.0,2.75,11,3980,3800,98074,57,121,3249
330000.0,2.5,8,1400,2090,98058,18,64,324
474000.0,1.75,7,1530,1530,98052,52,49,2704
670000.0,1.75,9,1930,2110,98008,53,81,2809
1300000.0,3.25,9,2330,3880,98112,67,81,4489
1160000.0,2.5,10,2940,3720,98006,63,100,3969
440000.0,2.5,9,2880,2650,98058,18,81,324
411000.0,2.5,9,1590,2320,98033,60,81,3600
500000.0,1.5,7,1470,1750,98144,45,49,2025
1335000.0,1.75,7,2300,2500,98125,33,49,1089
696000.0,3.25,8,2300,2480,98199,59,64,3481
465000.0,2.25,8,1180,1970,98155,26,64,676
518000.0,2.5,7,1220,1790,98052,52,49,2704
251000.0,1.75,7,1220,1700,98045,29,49,841
255000.0,2.0,7,1290,1290,98030,9,49,81
319000.0,1.0,6,780,2220,98115,50,36,2500
719000.0,2.75,7,1470,1500,98115,50,49,2500
1520000.0,3.5,11,3920,3860,98027,47,121,2209
322000.0,2.5,7,1950,1780,98056,24,49,576
205000.0,1.0,7,1340,1090,98001,4,49,16
229000.0,1.0,7,1060,1410,98146,20,49,400
395000.0,2.25,8,1350,1860,98133,22,64,484
183000.0,1.0,7,760,1370,98003,8,49,64
583500.0,1.75,7,1170,1760,98052,52,49,2704
312000.0,2.5,6,2070,1350,98022,15,36,225
539000.0,1.75,7,1410,1820,98052,52,49,2704
409000.0,2.75,8,3230,2550,98001,4,64,16
510250.0,1.75,7,870,1400,98117,41,49,1681
535000.0,2.0,7,1020,1550,98199,59,49,3481
280000.0,2.5,7,1600,1830,98038,21,49,441
286000.0,1.0,7,950,1250,98056,24,49,576
710000.0,2.75,7,1460,2110,98116,49,49,2401
395000.0,1.0,7,930,1180,98115,50,49,2500
237500.0,1.0,6,810,1050,98155,26,36,676
464000.0,2.0,7,850,1440,98126,27,49,729
495000.0,1.75,8,1770,1860,98125,33,64,1089
257500.0,1.0,6,710,1440,98118,23,36,529
570000.0,3.5,10,2300,3410,98023,6,100,36
362000.0,2.5,8,2310,2310,98058,18,64,324
640000.0,1.75,7,1040,1330,98103,44,49,1936
172500.0,1.0,7,1140,1270,98001,4,49,16
596000.0,1.0,7,1040,1500,98115,50,49,2500
840000.0,2.5,8,1650,2350,98006,63,64,3969
1600000.0,2.25,10,1920,3410,98028,31,100,961
435000.0,1.5,7,901,1138,98115,50,49,2500
251000.0,1.0,6,840,1442,98155,26,36,676
282500.0,1.0,7,1650,1650,98059,36,49,1296
265000.0,2.25,7,1140,1640,98042,14,49,196
330000.0,1.0,6,910,1140,98053,55,36,3025
435000.0,1.0,7,1230,1610,98115,50,49,2500
827235.0,1.75,8,1500,2240,98199,59,64,3481
249950.0,1.0,7,1290,1440,98146,20,49,400
400000.0,2.5,8,1950,1810,98024,43,64,1849
300499.0,2.5,8,2150,2170,98092,17,64,289
449000.0,2.0,7,1560,1300,98115,50,49,2500
500000.0,1.0,7,1120,1440,98103,44,49,1936
865000.0,1.5,7,1790,2080,98004,69,49,4761
899950.0,3.5,9,2360,1820,98034,37,81,1369
370000.0,1.0,7,1540,1290,98034,37,49,1369
442500.0,3.25,8,3410,2980,98053,55,64,3025
310000.0,1.0,6,1010,1390,98065,38,36,1444
1565000.0,2.75,7,2130,1980,98004,69,49,4761
245000.0,2.25,7,2190,1570,98001,4,49,16
254950.0,1.0,6,700,1230,98155,26,36,676
510000.0,4.5,8,3300,2470,98052,52,64,2704
299950.0,2.25,7,1370,1600,98019,28,49,784
379950.0,2.5,8,2680,2010,98038,21,64,441
350000.0,1.0,7,910,1320,98133,22,49,484
300000.0,2.5,7,1700,1590,98108,19,49,361
994000.0,2.25,8,1810,1820,98199,59,64,3481
315000.0,1.5,7,1250,1340,98155,26,49,676
480500.0,2.5,8,2180,1790,98072,40,64,1600
373000.0,1.0,7,1140,1500,98126,27,49,729
728000.0,2.5,9,3290,3240,98075,58,81,3364
415000.0,3.5,8,2240,2220,98178,13,64,169
427500.0,2.5,9,2460,2490,98058,18,81,324
339300.0,2.0,7,970,1230,98074,57,49,3249
313000.0,1.75,7,1320,1210,98133,22,49,484
431500.0,3.5,8,1430,1780,98136,39,64,1521
415000.0,1.5,6,1220,1360,98103,44,36,1936
490000.0,1.75,7,1470,1800,98052,52,49,2704
1425000.0,5.0,11,4630,4630,98075,58,121,3364
275000.0,1.5,6,1400,1160,98030,9,36,81
325000.0,1.0,6,1070,900,98106,16,36,256
1180000.0,3.75,9,2470,2560,98033,60,81,3600
690000.0,1.5,7,1970,1900,98103,44,49,1936
410000.0,2.0,7,2010,2140,98166,32,49,1024
960000.0,2.5,9,1770,2230,98116,49,81,2401
299250.0,2.5,9,2530,2530,98023,6,81,36
239000.0,1.0,6,710,1500,98166,32,36,1024
235000.0,1.0,6,1210,1580,98106,16,36,256
587000.0,2.25,7,2370,3100,98053,55,49,3025
431000.0,2.5,7,2300,1770,98056,24,49,576
1636000.0,2.5,9,2550,2630,98115,50,81,2500
285000.0,1.75,7,1090,2150,98055,12,49,144
