price,bathrooms,grade,sqft_above,sqft_living15,zipcode
492500.0,2.25,7,1600,1600,98070
836500.0,2.5,9,2230,2230,98118
334000.0,1.0,7,900,1570,98199
179900.0,1.0,6,1010,1270,98042
563000.0,2.0,7,870,1310,98103
310000.0,2.5,7,1890,2100,98038
335000.0,2.25,7,1460,1880,98133
499950.0,2.25,7,1460,1880,98133
658500.0,1.0,8,1410,1410,98103
297000.0,1.5,7,1430,1430,98125
725000.0,1.75,8,2380,2030,98105
780000.0,2.25,6,866,2590,98074
252500.0,1.0,7,880,1610,98125
330000.0,2.5,7,720,1120,98102
525000.0,2.5,9,1730,2450,98011
365000.0,1.75,7,1270,1280,98074
500000.0,3.0,7,2570,1630,98116
179950.0,1.0,6,920,960,98042
440000.0,2.0,7,1790,2290,98045
145000.0,0.75,4,480,1550,98146
331000.0,3.0,8,2483,2075,98030
780000.0,2.25,9,2140,1430,98103
855000.0,1.75,7,1300,1880,98103
225000.0,2.25,8,1290,1650,98003
199000.0,1.0,7,1510,1180,98003
550000.0,1.75,8,2910,2590,98075
1425000.0,4.25,11,3680,2160,98109
805000.0,2.0,8,1880,2060,98115
261000.0,1.5,7,950,1790,98042
347000.0,1.0,7,940,1430,98052
390000.0,2.25,7,1090,1520,98034
436000.0,2.5,7,2640,2460,98011
1802750.0,3.25,10,2260,3450,98004
557000.0,2.5,8,1630,1500,98107
135000.0,1.0,7,830,1240,98032
425000.0,2.5,8,1800,2450,98019
648752.0,2.25,8,1070,2340,98040
1388000.0,3.0,9,2020,2990,98004
630100.0,2.75,7,1160,1770,98033
739000.0,2.5,9,2800,2750,98014
269000.0,1.5,7,1320,1230,98133
250000.0,1.0,6,1220,1140,98056
475000.0,2.75,7,3100,2440,98065
290000.0,1.0,6,550,1100,98117
219000.0,1.0,7,1080,1470,98002
416000.0,1.0,6,880,1250,98117
179000.0,1.0,6,720,1100,98188
302000.0,2.75,7,2030,1790,98003
565000.0,2.0,7,2040,2560,98033
281700.0,1.0,7,1070,2030,98031
480000.0,1.0,7,1500,2050,98103
775000.0,2.5,9,3180,3020,98027
375000.0,1.75,7,1260,1570,98155
345000.0,1.5,7,1390,1390,98045
300000.0,3.0,8,2240,1800,98055
364950.0,2.5,8,2070,1900,98058
410000.0,3.25,8,1760,2400,98056
231000.0,1.75,7,1220,2000,98023
445000.0,2.0,9,1630,2250,98056
530000.0,2.5,7,1595,1780,98004
353500.0,2.5,8,840,1270,98144
209950.0,1.5,7,1380,1380,98003
650000.0,1.75,8,1320,1820,98118
325000.0,1.0,7,840,1120,98126
257000.0,2.25,8,1180,1870,98030
337000.0,2.5,7,2230,1970,98042
541000.0,2.5,8,1790,1700,98029
577500.0,2.5,9,2280,2400,98074
560000.0,2.5,8,1270,2510,98136
979700.0,3.0,7,2160,1890,98102
750000.0,3.0,8,1150,2040,98008
407500.0,1.0,7,770,1440,98102
530000.0,1.75,7,944,1290,98115
235000.0,1.75,7,1000,1910,98002
715000.0,2.5,7,1170,1400,98117
795000.0,3.0,7,1730,2520,98008
465000.0,2.5,9,1930,2100,98023
287600.0,2.5,7,1950,1540,98001
630000.0,3.0,8,2470,2470,98007
445000.0,2.25,7,1310,1620,98011
490000.0,2.25,8,1630,2370,98072
565000.0,1.75,8,1250,1980,98136
330000.0,2.5,8,1320,1740,98106
463000.0,2.75,7,1300,2230,98178
1870000.0,4.0,10,4510,3510,98040
219500.0,1.0,5,1090,1170,98002
622200.0,1.75,7,1420,1380,98125
474800.0,3.25,8,1400,1400,98103
465000.0,2.5,7,1320,1850,98133
389950.0,1.75,8,1580,2100,98177
650000.0,2.5,8,2620,2500,98052
395000.0,2.0,7,870,1500,98144
304500.0,2.5,8,2030,2260,98031
307000.0,1.0,6,1020,1180,98155
485000.0,2.5,7,770,1000,98038
1562000.0,3.0,9,2890,3620,98004
650500.0,4.25,7,3920,1400,98006
960000.0,2.5,9,3180,2670,98040
710000.0,2.5,9,2330,2460,98006
540000.0,2.5,8,2150,1700,98146
601000.0,1.75,7,1040,1450,98115
463828.0,1.75,8,1650,2620,98055
293000.0,1.0,6,1130,1130,98166
597500.0,2.5,7,2620,2400,98053
240000.0,1.0,5,1120,2150,98045
284000.0,1.75,7,1800,1410,98014
440000.0,1.75,8,2000,2590,98028
340000.0,1.75,7,980,1070,98106
363000.0,1.75,7,980,1070,98106
270000.0,1.0,6,1150,1160,98144
365000.0,2.5,7,2800,2060,98042
428000.0,2.0,7,780,1460,98103
600000.0,1.75,8,2340,3260,98053
405000.0,2.5,7,1430,1470,98033
339900.0,2.5,8,1610,2070,98003
275000.0,1.0,7,1290,1410,98166
361600.0,1.0,6,760,1590,98115
325000.0,2.0,7,2780,2120,98030
1050000.0,2.0,8,1530,2010,98112
959750.0,3.0,8,2460,2740,98008
210000.0,1.0,7,1110,1200,98146
258000.0,2.0,7,1790,1790,98001
468000.0,1.5,7,1830,1830,98056
710000.0,3.5,8,1970,1460,98115
268000.0,1.0,6,1420,1480,98146
115000.0,1.0,5,790,1260,98146
500000.0,2.5,8,2300,2010,98034
431000.0,2.5,9,2440,3170,98022
241500.0,2.0,7,870,1690,98030
300000.0,1.0,7,1380,1890,98031
982000.0,2.5,9,2790,2650,98006
248500.0,2.5,8,1360,1540,98003
665000.0,2.5,9,2510,2760,98075
1215000.0,3.0,10,4040,2620,98034
380000.0,1.0,6,780,1500,98126
220000.0,2.0,7,1410,1780,98178
631500.0,2.0,8,1910,1310,98116
386100.0,2.0,7,1270,1550,98034
1050000.0,4.5,9,1990,2110,98199
650000.0,1.75,7,1350,1310,98105
545000.0,1.75,7,1160,2040,98038
870000.0,2.5,9,2650,2880,98006
380000.0,1.75,7,1240,1700,98133
265000.0,1.0,6,820,1960,98055
645500.0,1.0,7,1890,1670,98117
570000.0,2.0,7,1270,1440,98117
1200000.0,2.5,10,1760,4240,98006
605000.0,1.0,8,1550,1800,98112
199500.0,1.0,7,920,1188,98001
445000.0,1.0,6,950,1420,98144
495000.0,1.75,7,1020,1790,98144
594000.0,1.75,7,1200,1790,98115
465000.0,1.75,8,900,1600,98199
160000.0,1.0,6,1020,980,98022
340000.0,2.5,9,2690,2520,98092
870000.0,2.0,7,3090,3300,98052
249000.0,1.5,6,1070,1020,98106
500000.0,2.25,8,2050,1970,98033
220000.0,1.5,7,1660,1660,98001
368500.0,1.75,7,1520,1770,98055
439950.0,2.25,8,1720,2460,98042
179900.0,1.75,6,1230,1550,98001
490000.0,2.5,8,2360,2360,98011
425000.0,1.75,7,980,2100,98004
533300.0,2.5,9,2770,2500,98045
447500.0,2.0,7,1630,1640,98118
768000.0,2.75,8,3030,2500,98007
285000.0,1.75,7,1320,1290,98178
336900.0,1.75,6,1780,1440,98019
415000.0,1.5,7,1540,1550,98034
500000.0,2.25,8,1580,1770,98029
337000.0,2.5,8,3200,3010,98042
419950.0,2.5,7,2220,2220,98059
290000.0,2.75,7,1380,1550,98133
349950.0,1.75,7,1040,1460,98118
330000.0,1.5,7,1170,1570,98007
965000.0,2.25,10,3160,3530,98072
515000.0,2.5,8,2100,2100,98052
665000.0,2.5,9,2600,2950,98059
265000.0,1.75,7,1630,1540,98198
545400.0,2.0,8,2340,2860,98023
350000.0,3.0,9,2560,2667,98092
260000.0,1.5,7,840,1100,98133
2510000.0,3.25,11,5480,2500,98166
355000.0,2.0,8,2160,2190,98003
879000.0,3.0,9,2080,1910,98119
833000.0,3.5,10,2590,3290,98052
261590.0,1.0,6,760,1050,98178
512500.0,3.0,7,2260,1320,98122
600000.0,1.75,7,880,2060,98199
417500.0,3.0,7,1340,1870,98125
970000.0,3.0,8,3480,3030,98040
316000.0,2.25,7,1900,1520,98038
397500.0,3.0,9,1650,2440,98031
1350000.0,2.5,9,1700,2700,98199
840000.0,2.5,10,3730,3490,98075
270000.0,1.0,9,1780,1780,98001
312900.0,2.5,7,1630,1830,98038
325000.0,1.0,6,1130,1150,98155
680000.0,1.75,7,1070,1620,98199
763000.0,2.5,10,3220,2610,98075
375000.0,1.0,5,800,1790,98038
475000.0,2.5,7,1690,1570,98118
219000.0,2.5,7,809,1260,98136
415000.0,2.25,7,1240,1820,98074
90000.0,1.0,5,580,1700,98178
220000.0,1.0,5,580,1700,98178
616000.0,2.0,8,1520,1810,98116
269500.0,1.0,6,1140,1730,98022
395350.0,1.0,6,1060,1460,98117
770000.0,3.0,7,1260,1760,98040
840000.0,2.5,9,3450,3030,98072
428950.0,1.0,8,1310,1350,98126
800000.0,3.75,9,3370,3530,98052
401000.0,1.0,7,1940,2170,98177
303697.0,2.0,7,1600,2040,98125
355000.0,1.0,7,1360,1490,98125
350000.0,1.0,6,800,1020,98117
754999.0,2.5,10,3010,2840,98075
982218.0,1.75,9,2340,2830,98102
406500.0,2.0,8,1780,2470,98059
1650000.0,3.25,10,4200,2370,98024
565000.0,1.75,7,860,1360,98103
160000.0,1.0,6,830,1092,98118
220000.0,1.0,6,890,1460,98146
1284000.0,4.25,11,5040,4300,98059
970000.0,2.75,9,2950,1450,98126
115000.0,1.0,5,1080,1070,98168
124000.0,1.0,5,1080,1070,98168
157000.0,1.0,5,1080,1070,98168
183000.0,1.0,6,870,870,98042
527000.0,2.5,9,2830,2730,98056
407193.0,2.0,8,1880,1750,98014
970000.0,2.75,9,2610,1590,98199
535000.0,2.5,7,2340,1310,98146
245000.0,2.0,6,810,1460,98168
337000.0,1.75,7,1310,1790,98059
630000.0,2.0,8,1090,1880,98033
320000.0,1.75,7,1370,1490,98003
228500.0,1.0,6,990,1170,98146
293000.0,2.5,7,1990,1900,98023
447000.0,1.0,7,1310,1280,98008
226500.0,1.75,7,1130,1680,98042
436000.0,2.25,7,1350,1850,98072
451000.0,2.5,8,2050,2320,98072
315000.0,1.0,5,1170,1810,98045
450000.0,1.0,7,1340,1450,98125
635000.0,1.5,7,1120,1740,98117
292500.0,1.0,5,880,1217,98031
329900.0,2.5,8,2170,2300,98038
531000.0,1.5,7,1260,2140,98115
725000.0,1.75,7,1380,3550,98004
355300.0,2.5,7,1620,1450,98133
280000.0,2.5,7,1610,1820,98003
1095000.0,2.75,10,3330,2390,98033
605004.0,2.0,9,1370,2010,98199
260000.0,1.0,6,690,840,98118
748000.0,2.5,7,2570,2060,98103
776000.0,2.0,7,1010,1470,98115
425000.0,1.0,6,1080,1200,98103
230000.0,1.0,6,1090,1650,98118
418000.0,1.75,7,1370,1800,98155
440000.0,2.5,9,2800,2530,98038
858450.0,2.75,9,3460,3390,98074
390000.0,2.0,7,1930,1400,98045
957000.0,3.0,9,1750,1690,98107
507000.0,1.0,7,1180,1680,98115
575000.0,1.0,7,1320,1360,98107
700000.0,1.75,7,1350,1880,98103
239950.0,1.5,7,1068,1078,98028
253000.0,1.0,7,1040,1480,98030
540000.0,1.0,7,1690,1970,98199
1550000.0,4.0,11,4490,2510,98034
805000.0,2.5,10,3960,3290,98077
920000.0,3.25,9,1870,1810,98105
496600.0,2.5,8,1910,1940,98029
246000.0,2.25,8,1130,1510,98023
350000.0,3.0,7,1510,1200,98106
585000.0,2.0,8,1670,1480,98117
450000.0,1.75,7,1390,1060,98033
746000.0,2.5,9,2620,2850,98006
598555.0,2.5,9,3040,3040,98056
820000.0,2.5,9,1560,2870,98198
266500.0,2.25,7,1210,1740,98038
370000.0,1.0,6,1180,2640,98022
625000.0,2.75,7,1650,1716,98102
243500.0,2.0,7,1610,1610,98198
340000.0,1.0,6,700,1160,98103
559950.0,3.0,8,1670,1150,98155
315000.0,2.75,7,1080,1792,98003
753000.0,2.5,9,3070,3640,98053
800000.0,3.0,8,2060,1760,98102
550000.0,2.25,7,1360,1900,98115
465000.0,2.0,7,1430,1530,98033
465000.0,2.25,7,1840,1670,98034
710000.0,2.25,8,2000,2080,98006
505000.0,2.5,8,1820,1860,98074
690000.0,1.75,9,2330,2330,98034
217500.0,2.0,7,1070,1430,98031
500000.0,1.0,7,930,1740,98115
325000.0,2.0,6,1040,2300,98155
500000.0,2.25,8,1960,1960,98074
721500.0,3.25,9,2040,2970,98024
924000.0,1.5,9,2200,2860,98199
2005000.0,4.5,10,3810,3810,98177
345000.0,1.5,8,830,1130,98144
825000.0,3.5,10,3920,3740,98065
560000.0,2.0,9,1350,2870,98027
599000.0,2.0,8,1330,2390,98052
211000.0,1.5,6,1350,1350,98166
425000.0,2.25,8,910,1760,98056
750000.0,2.75,7,1810,2450,98177
479000.0,2.5,7,1690,1650,98053
612500.0,2.5,9,2550,2750,98029
605000.0,1.75,7,2690,2650,98029
1364000.0,2.5,10,3560,1660,98033
389900.0,2.5,7,2160,2290,98042
710000.0,2.5,9,3060,2870,98059
295000.0,2.5,7,1690,1690,98038
275250.0,2.25,7,1520,1410,98038
250000.0,2.5,7,2040,1570,98038
709000.0,2.0,8,2180,2600,98177
399500.0,1.75,7,1360,1320,98126
225000.0,2.5,7,2000,1750,98038
500000.0,2.5,8,1650,1800,98075
364900.0,3.0,8,2500,2290,98031
356000.0,1.5,7,1140,1380,98074
616750.0,1.5,9,2140,1060,98106
755000.0,2.75,8,2870,2570,98008
327500.0,1.0,6,830,1180,98155
605000.0,2.25,8,1960,2080,98074
179950.0,1.5,6,1130,1140,98042
633000.0,2.75,11,3630,3620,98058
349950.0,2.0,7,1764,1490,98058
1080000.0,2.75,8,1650,2340,98199
425000.0,2.5,9,2650,2920,98001
990000.0,2.75,9,2370,2090,98122
410000.0,1.0,7,2710,2150,98166
590000.0,2.25,8,2490,2690,98006
242000.0,1.75,7,1500,1500,98003
775000.0,2.0,5,580,2961,98075
680000.0,1.5,8,1440,2070,98146
217000.0,2.5,7,1340,990,98002
395000.0,2.5,8,1960,1690,98059
572500.0,2.25,8,1500,2030,98059
559900.0,3.0,7,1440,1960,98125
845000.0,2.0,9,1840,2190,98117
241000.0,2.0,8,1520,1890,98023
1325000.0,2.25,8,2080,2840,98122
475000.0,1.75,7,1340,1650,98144
575000.0,1.5,7,1400,1470,98103
455000.0,2.75,8,1680,2060,98042
839000.0,2.5,10,3200,3200,98077
475000.0,1.5,7,1030,1520,98007
600000.0,1.0,7,1060,1900,98118
515000.0,1.0,7,1040,1780,98199
425000.0,2.25,8,1520,1830,98034
565000.0,2.0,7,1710,1710,98122
498000.0,2.0,6,1140,1650,98033
739000.0,3.0,8,1800,1940,98115
355000.0,1.75,7,950,1060,98108
263000.0,1.75,8,1330,1970,98023
375000.0,1.75,7,1680,950,98125
322000.0,1.75,7,1250,2200,98056
325000.0,1.0,6,830,1050,98103
290000.0,1.0,7,770,1390,98136
809950.0,2.5,10,3280,3110,98074
969500.0,3.25,8,1220,2680,98122
665000.0,2.5,9,2790,2750,98077
635000.0,3.5,11,4150,3840,98003
272450.0,2.25,7,1780,1510,98038
427000.0,1.75,7,1460,1820,98008
261500.0,1.0,8,1410,1500,98056
488800.0,2.25,8,1300,2170,98006
340000.0,1.0,6,690,1380,98136
398950.0,3.0,8,3000,2520,98042
217000.0,1.0,6,870,1020,98042
799000.0,2.5,9,1910,2590,98072
160000.0,1.0,6,770,910,98023
447000.0,1.0,7,1270,1560,98052
765000.0,1.75,8,1480,2190,98136
1320000.0,3.5,11,4410,4760,98006
445000.0,2.5,9,2480,2550,98058
310000.0,1.0,8,1170,1125,98118
380000.0,1.75,7,990,1940,98056
325000.0,1.0,7,1510,1880,98108
345000.0,2.75,8,1480,2070,98058
300000.0,1.0,6,950,1080,98106
530000.0,1.75,8,1710,2460,98077
583500.0,1.75,8,1710,2460,98077
410000.0,1.0,7,1130,1680,98155
535000.0,1.5,7,970,1250,98117
2050000.0,3.25,7,3480,2410,98125
345000.0,2.5,7,2040,1720,98148
539000.0,1.0,7,1700,1740,98033
590000.0,2.5,8,1920,2020,98006
187000.0,1.75,8,1050,1150,98198
270000.0,2.0,7,1690,1690,98059
546000.0,1.0,7,1120,1420,98115
520000.0,1.75,10,1090,1460,98199
515000.0,2.0,7,1390,1600,98144
990000.0,2.5,8,1880,2300,98105
382000.0,1.0,7,870,1300,98106
1210000.0,1.75,8,1900,2510,98004
900000.0,3.5,8,2470,1820,98126
675000.0,2.75,7,2310,1720,98136
460000.0,1.0,7,880,1960,98107
234000.0,1.0,5,940,1200,98198
399000.0,1.0,7,1340,1340,98034
253500.0,1.5,7,1440,1720,98042
475000.0,1.5,7,1750,1740,98033
740000.0,3.5,8,2910,1310,98118
799000.0,2.5,8,2860,1440,98199
390000.0,2.5,8,1940,1900,98058
421000.0,1.5,7,1400,1220,98155
296500.0,2.5,7,1770,1590,98042
895000.0,2.0,8,1710,1760,98112
386000.0,2.5,8,2810,1770,98092
424000.0,1.0,8,1580,2130,98155
749000.0,1.0,7,1580,1280,98117
523000.0,1.0,7,1440,1700,98115
389000.0,2.5,10,2420,1400,98003
270000.0,1.5,7,1930,1620,98198
275000.0,1.0,7,1190,1450,98059
287500.0,2.5,7,1310,1780,98001
345000.0,2.5,7,2550,1750,98092
427000.0,1.0,6,920,1570,98103
508450.0,1.75,7,1000,1510,98006
705000.0,2.0,7,1460,1690,98103
550000.0,1.5,9,1450,2920,98027
380000.0,1.5,7,1430,1520,98006
539900.0,2.5,8,2500,2460,98065
330000.0,1.0,5,720,1760,98027
455000.0,1.0,7,850,1410,98115
510000.0,4.0,10,3530,3360,98023
315000.0,2.0,6,1220,1980,98059
206000.0,1.0,7,1320,1260,98002
592500.0,3.0,8,1370,2020,98052
744000.0,2.5,8,2020,2410,98033
334500.0,2.5,8,1990,2110,98042
886000.0,2.0,7,1480,2350,98112
600000.0,2.5,8,1780,2780,98052
850000.0,2.0,9,2740,2140,98045
550000.0,1.75,7,1000,1540,98116
184900.0,1.0,6,1230,1230,98022
245000.0,1.5,7,1260,1510,98148
370000.0,1.0,7,1040,3120,98112
480000.0,2.5,8,1670,2470,98011
579000.0,1.75,7,1800,1310,98103
339275.0,1.5,7,1080,1590,98133
425000.0,2.75,7,1140,1700,98022
170000.0,1.75,7,1370,1370,98168
950000.0,2.5,10,3320,3320,98006
623000.0,2.5,8,1690,2690,98006
477000.0,2.5,8,1350,1350,98117
330000.0,1.0,7,1160,1160,98077
600000.0,2.25,8,1480,1280,98122
570000.0,2.0,7,820,2270,98144
515000.0,2.5,8,2680,2540,98065
805000.0,2.25,7,1540,1710,98115
555000.0,2.5,9,2920,2760,98038
245000.0,2.25,7,1780,1820,98030
638150.0,2.5,8,1820,2390,98027
1650000.0,4.5,9,3880,3470,98040
269950.0,2.5,7,1260,1610,98042
195000.0,1.5,6,1050,1100,98042
159100.0,1.0,6,790,1150,98178
550000.0,1.0,6,1010,1260,98033
299000.0,1.0,6,1040,1390,98118
1375000.0,3.5,9,2060,1500,98103
249500.0,1.0,6,900,860,98055
700000.0,1.0,7,1470,2160,98112
275000.0,1.0,5,1080,1720,98030
565000.0,2.25,7,1480,2510,98028
425000.0,1.75,7,1320,1660,98133
620047.0,1.75,7,880,2040,98119
480000.0,2.25,8,1220,2050,98075
515000.0,2.25,8,1220,2050,98075
420000.0,2.5,8,3040,2420,98092
610000.0,3.25,8,1890,2660,98006
849000.0,1.5,8,1440,2140,98177
718000.0,1.75,8,2280,1610,98125
295000.0,2.25,9,1560,2360,98023
871000.0,1.75,7,1180,2100,98107
430000.0,3.75,8,2390,1820,98178
440000.0,2.5,7,1190,1960,98028
405000.0,1.0,7,910,1040,98115
340000.0,2.0,7,1140,1140,98045
675000.0,2.5,9,2390,2600,98074
480000.0,1.0,7,1150,1390,98126
362500.0,2.0,7,1270,1550,98133
752888.0,2.5,9,2420,2630,98007
255000.0,1.75,6,580,1720,98118
283700.0,1.75,6,1010,1410,98019
335000.0,2.5,8,2370,2190,98030
285000.0,1.75,8,1580,1380,98168
278000.0,2.25,8,2400,2170,98148
731000.0,2.5,8,3670,2340,98052
335000.0,1.5,7,840,1200,98045
334200.0,1.75,7,1410,2240,98019
642000.0,1.0,7,1530,1530,98115
540000.0,1.75,7,1460,1930,98144
299000.0,2.5,6,1620,1620,98022
560000.0,1.75,7,970,1790,98116
852000.0,2.75,7,1990,1820,98107
306000.0,1.0,7,930,1340,98126
440000.0,1.75,7,1210,1550,98034
517000.0,1.0,7,1650,2240,98008
379000.0,1.0,7,800,920,98115
360000.0,1.0,6,930,1730,98027
645000.0,1.5,7,1760,1840,98115
217000.0,1.0,5,720,840,98056
255000.0,1.0,6,620,620,98126
625000.0,2.5,10,2360,2400,98029
680000.0,1.75,8,1460,1980,98136
440000.0,1.75,7,1080,2100,98155
615000.0,2.25,9,2480,2570,98074
239000.0,1.0,6,1040,1030,98146
462500.0,2.5,7,1656,2030,98070
619400.0,2.0,7,1790,1660,98115
975000.0,2.75,7,2520,2790,98146
330000.0,1.0,6,700,1060,98136
985000.0,3.25,11,4030,4090,98077
430000.0,1.0,6,760,780,98103
2458000.0,5.25,11,5180,2270,98039
778000.0,2.0,7,1720,1390,98033
219000.0,2.0,7,1090,1490,98042
1595000.0,2.5,8,1800,2340,98034
715000.0,2.25,9,1460,2040,98040
950000.0,2.5,10,2790,3520,98040
425000.0,1.0,8,1020,1540,98115
239000.0,1.0,7,1510,1510,98003
310000.0,1.0,6,920,2260,98011
400000.0,1.0,7,700,1130,98115
428000.0,1.75,7,1280,1680,98070
600000.0,1.0,8,1440,1640,98117
415000.0,4.0,9,2740,2290,98042
401000.0,1.0,7,1400,1760,98133
292000.0,1.75,7,1370,1210,98168
291750.0,2.25,7,1310,1600,98166
227000.0,1.75,8,1680,2040,98023
675000.0,2.25,9,2260,2820,98005
397500.0,2.25,8,1050,1350,98144
206000.0,1.5,7,1820,1430,98168
1190000.0,3.5,10,2800,2790,98122
360000.0,1.75,7,2140,1720,98010
427500.0,2.5,8,2430,2650,98059
115000.0,1.0,6,940,1310,98146
559000.0,1.5,7,1140,1770,98117
420000.0,1.0,7,1510,1560,98103
550000.0,1.75,8,1890,2560,98072
282150.0,1.0,7,700,1070,98133
260000.0,1.0,6,1150,1150,98118
428000.0,2.5,7,2340,1970,98065
319950.0,3.25,7,1510,1510,98133
1350000.0,2.0,7,1590,3000,98039
552000.0,1.0,7,1050,1463,98115
637000.0,2.75,7,1470,1600,98115
213000.0,1.75,7,1480,1980,98023
215000.0,1.0,6,960,1060,98166
590000.0,1.75,8,1380,2020,98199
390000.0,2.5,8,2560,2130,98038
287000.0,2.25,7,1540,1920,98198
580000.0,2.75,7,3550,3370,98033
424000.0,2.0,8,1330,1900,98029
610000.0,2.5,8,2110,2050,98029
1320000.0,3.25,11,2270,3910,98006
623500.0,3.0,7,860,1310,98107
260000.0,1.0,6,570,2040,98070
906000.0,2.5,9,2030,1450,98112
330000.0,2.0,7,1500,1580,98019
275000.0,1.0,6,920,1040,98106
290000.0,1.0,7,1040,1420,98155
599950.0,1.0,7,1150,2240,98103
550000.0,3.0,11,4180,3010,98038
289000.0,1.75,7,1690,1530,98055
411000.0,2.75,8,1240,1980,98056
826000.0,3.25,10,1730,2080,98144
400000.0,2.0,7,2350,1430,98056
342000.0,2.5,8,1320,1740,98106
475000.0,1.75,7,1080,2070,98199
1205000.0,3.5,9,3150,1550,98105
455000.0,3.0,7,2050,1820,98166
850000.0,3.0,8,1790,1610,98103
185000.0,1.0,7,1010,1820,98023
850000.0,3.25,9,2730,3700,98118
239900.0,1.75,7,1200,1920,98198
765000.0,3.75,10,3190,2740,98027
437000.0,1.75,8,2220,2070,98072
240000.0,1.5,7,1010,1640,98032
395000.0,1.0,7,860,1550,98133
320000.0,1.0,7,1230,1710,98155
525000.0,1.75,8,1280,2100,98033
260000.0,3.0,8,1680,1820,98003
450000.0,2.75,9,2200,2840,98092
560000.0,2.5,9,2300,2280,98074
310000.0,3.0,7,1360,1950,98108
440000.0,2.5,9,2290,2700,98058
458450.0,1.0,7,970,1590,98008
200000.0,1.0,7,1200,1380,98118
430000.0,2.25,7,1580,1950,98034
360000.0,1.0,7,1120,1320,98034
311000.0,2.5,7,1200,1450,98168
615000.0,3.25,8,1470,1470,98103
575000.0,1.75,8,2270,2260,98027
2027000.0,3.75,11,2540,3880,98040
430000.0,1.75,6,720,1500,98126
400000.0,1.5,7,1200,1510,98007
340000.0,1.75,7,860,1480,98146
351000.0,0.75,6,930,1590,98125
440000.0,2.5,8,2400,2040,98059
298000.0,2.5,8,1960,2360,98092
300000.0,1.75,8,1260,1430,98133
310000.0,2.25,7,1590,1540,98108
500000.0,2.5,9,2590,2730,98011
399900.0,1.0,7,860,1540,98117
343000.0,2.5,8,1270,1420,98106
415000.0,2.25,8,1130,1140,98052
410000.0,2.5,8,1860,2040,98019
320000.0,1.0,7,1802,1810,98125
1990000.0,3.0,12,3420,3220,98112
253000.0,1.0,7,940,1400,98031
630000.0,2.5,9,2320,2610,98053
216000.0,1.0,7,1130,1270,98055
540000.0,2.5,8,1230,1930,98052
212000.0,1.5,5,1830,1520,98022
300000.0,2.75,8,1470,2640,98155
969950.0,2.5,10,2830,1780,98117
715000.0,1.0,6,900,1940,98122
1321620.0,2.75,10,2290,2980,98040
1444000.0,2.75,8,1930,2410,98004
305000.0,1.0,7,1030,1030,98055
458000.0,4.0,9,1150,1620,98105
275000.0,1.75,6,1220,1180,98146
550000.0,2.75,8,1730,1100,98198
742000.0,3.25,9,1540,1540,98122
700000.0,1.0,8,1570,1640,98103
640000.0,3.0,8,1640,2020,98108
352000.0,0.75,7,1240,1210,98133
301500.0,1.0,7,1050,1800,98056
630000.0,2.5,8,1410,2190,98033
340000.0,2.5,7,3040,2670,98030
477500.0,1.75,7,1080,1800,98125
285000.0,2.5,7,870,1900,98146
255000.0,2.75,7,1900,1640,98001
315000.0,2.5,8,1600,1890,98001
830000.0,3.0,6,2530,1886,98033
539950.0,2.25,8,1860,1760,98103
980000.0,2.25,8,2090,2280,98105
735000.0,2.5,9,3100,2710,98074
536000.0,2.25,8,1350,2700,98177
575000.0,2.0,7,1140,1530,98107
500000.0,1.0,6,930,1300,98117
285500.0,1.75,8,1960,1960,98023
498000.0,2.75,7,1290,1750,98034
412000.0,1.0,7,910,970,98103
607000.0,2.5,8,1300,2160,98052
199000.0,1.0,6,1000,1490,98022
492500.0,2.75,7,1630,2470,98034
585000.0,2.5,8,2840,1934,98034
326995.0,2.5,7,1860,1940,98038
372500.0,2.25,8,1920,1890,98058
528000.0,0.75,6,840,1850,98070
400000.0,1.5,7,2390,1370,98092
344000.0,2.5,7,2100,2130,98022
409950.0,3.0,8,2430,2430,98038
625000.0,2.0,8,1280,1920,98199
304950.0,1.75,7,1350,1370,98045
381500.0,2.0,9,2160,2450,98092
215000.0,1.75,7,900,1720,98168
345000.0,1.75,7,2840,2170,98178
363000.0,0.75,7,2510,2130,98001
240000.0,1.0,7,1690,1700,98001
548050.0,2.0,8,1930,1900,98053
314000.0,1.0,6,720,670,98126
800000.0,2.5,11,2990,3340,98077
400000.0,1.75,7,2300,1200,98108
247000.0,1.0,4,460,990,98055
540000.0,1.75,7,890,1640,98105
410000.0,2.5,8,1900,1900,98045
525000.0,1.75,8,1260,2040,98074
820000.0,2.5,8,1700,2020,98119
1250000.0,2.25,8,2820,3250,98040
244000.0,1.0,7,1180,1330,98148
275000.0,1.0,5,520,800,98106
577000.0,1.75,7,1260,1690,98199
446950.0,2.5,7,1360,1820,98034
457000.0,2.5,8,2050,2680,98065
320000.0,1.5,7,1310,1310,98198
210000.0,1.5,7,1250,1320,98042
220000.0,2.5,8,1290,1770,98030
589000.0,2.0,7,1250,2250,98116
435000.0,2.0,7,970,1670,98144
375000.0,1.0,7,1520,1670,98028
1735000.0,3.5,10,4010,1870,98004
545000.0,1.75,8,1660,1670,98053
970000.0,2.25,10,3400,1860,98115
705000.0,1.75,8,1380,1990,98199
915557.0,3.25,9,2540,2920,98006
259000.0,1.5,7,1810,1520,98168
1695000.0,2.25,10,1990,2980,98109
427000.0,1.75,7,1290,1640,98034
390000.0,1.0,6,930,1670,98144
